Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
hsa-miR-668	miRBase	372	-0.06376601408294283	0.6728177505816164	0.19306173149347136	0.7264566435042801	down	585,  1187,  1236,  1314,  1406,  4582,  5475,  6094,  8326,  8722,  8942,  9427,  23539,  51154,  54752,  55716,  57716,  64175,  81888,  117286,  129807,  165530,  202865
hsa-miR-200a	miRBase	590	-0.05012346850281003	0.7323492851822572	0.195610378140667	0.7293077084624441	down	744,  1198,  1440,  1650,  2191,  2328,  2835,  3292,  3446,  3990,  4115,  4117,  5068,  5521,  5939,  7019,  7106,  7276,  7567,  8431,  8660,  9194,  10363,  10876,  10934,  11318,  23187,  25957,  51504,  51514,  54600,  57062,  79774,  83445,  84220,  130120,  140890,  149708,  151887,  221662
mmu-miR-471	miRBase	480	0.050724862880318654	1.3705815566147612	0.1970365569136389	0.7293077084624441	up	225,  585,  652,  1580,  1670,  2328,  2331,  2694,  2845,  2939,  3445,  4115,  4212,  5968,  8732,  8777,  9283,  9452,  9897,  9918,  10407,  10599,  24148,  26290,  27097,  29072,  50939,  51004,  51106,  51561,  51666,  54856,  54951,  80255,  81501,  113763,  126969,  140890,  168391,  196472,  283316,  286006,  407977
hsa-miR-758	miRBase	479	0.0507180202054937	1.3705232745004878	0.19754672171299592	0.7293077084624441	up	301,  939,  963,  1406,  2053,  2267,  3176,  3293,  3694,  4114,  4117,  4212,  4312,  5169,  5284,  5624,  6296,  6361,  6700,  8842,  9194,  10443,  10469,  10498,  10842,  11272,  23646,  56547,  56955,  63036,  64425,  79648,  81501,  84071,  84707,  125875,  126969,  135927,  163778,  168391,  283294,  339976,  388646
hsa-miR-320	miRBase	523	-0.05283815410933392	0.7200976721320062	0.1990216591604335	0.7301607120448405	down	258,  710,  1081,  1118,  1601,  2267,  2813,  3292,  3439,  3447,  4224,  4582,  5005,  5225,  5449,  5521,  5939,  6582,  9635,  9712,  9918,  23385,  26515,  51106,  55218,  55285,  55340,  63928,  65989,  79149,  79774,  79971,  84666,  84734,  84795,  84891,  90523,  128346,  140890,  146456,  148979,  168537
hsa-miR-605	miRBase	495	-0.053157127749455337	0.7186716391534342	0.2084601582543474	0.7514269269836457	down	356,  369,  1293,  1401,  2036,  2196,  2774,  4303,  7276,  9715,  10579,  10626,  23408,  29103,  51284,  51561,  55425,  56287,  64598,  65989,  81696,  83445,  84648,  132724,  160065,  161003,  286464,  319101,  374955
hsa-miR-519e*	miRBase	368	0.05583667581683619	1.414821051490843	0.20939867926351632	0.7514269269836457	up	866,  1733,  2052,  2813,  2829,  2859,  3292,  3567,  5169,  5314,  5475,  7200,  8914,  26260,  26290,  51442,  51548,  54952,  55285,  57062,  64175,  84279,  84648,  128346,  148581,  148738,  220042,  353132,  353145
hsa-miR-618	miRBase	452	0.05077462641330873	1.3710054893885073	0.209585889865603	0.7514269269836457	up	279,  369,  1308,  1429,  1562,  1856,  1974,  3003,  3623,  4303,  5314,  7171,  7429,  8942,  9194,  9785,  10876,  10993,  23049,  23562,  51666,  54856,  55205,  79020,  83551,  91894,  129401,  146802,  164237,  168537,  202865,  246329,  339896
hsa-miR-671	miRBase	507	-0.052338711601842405	0.7223362119328186	0.20993869850991123	0.7514269269836457	down	640,  825,  1118,  2052,  2242,  3292,  3671,  4358,  5298,  5337,  6285,  6403,  8431,  8660,  10283,  25789,  26037,  27237,  29888,  51666,  51693,  55897,  56477,  57062,  63827,  63928,  64132,  65989,  83723,  84279,  84693,  89845,  89886,  113828,  130120,  246329,  256472,  283234,  286464,  353140
mmu-miR-669b	miRBase	678	0.0416288068280247	1.2952538771143283	0.2157643969020153	0.7675981877665635	up	301,  312,  652,  672,  683,  722,  886,  939,  1081,  1414,  2172,  2694,  3176,  3567,  3884,  3950,  4477,  4692,  4921,  5027,  5169,  5408,  5917,  6296,  6696,  6894,  7141,  7363,  8237,  8431,  8814,  9068,  9194,  9270,  9785,  10566,  10579,  11093,  23408,  25788,  29974,  54726,  55285,  55796,  79020,  79092,  79573,  79648,  79868,  79971,  80834,  81501,  84916,  84946,  89869,  90362,  115330,  126969,  129401,  129804,  139596,  143279,  148979,  220042,  221223,  246329,  338323,  349136
mmu-miR-669c	miRBase	621	0.042718745001223704	1.3040571101060505	0.22253990158510528	0.768629320608911	up	652,  722,  744,  939,  1571,  1588,  2186,  2984,  3053,  3195,  3428,  3439,  3447,  3567,  4224,  4238,  4481,  4692,  5475,  5701,  6582,  6696,  6700,  6779,  9099,  9153,  9414,  9465,  9633,  9897,  9971,  10283,  10979,  23626,  26515,  29785,  51657,  51693,  54600,  55285,  55601,  57037,  57047,  60313,  63036,  63827,  64222,  79573,  79971,  84693,  90362,  90523,  115352,  116441,  126969,  220082,  253982,  339976
hsa-miR-590	miRBase	524	0.04611996942473424	1.331914705936831	0.22309414979385886	0.768629320608911	up	301,  356,  1244,  2052,  2309,  2312,  2327,  3003,  4133,  4703,  4908,  4982,  5055,  6627,  7047,  9113,  9270,  9465,  9502,  9968,  10149,  10407,  10469,  51263,  51442,  51666,  54951,  55286,  55897,  57003,  57062,  63915,  79020,  84648,  84679,  84946,  85397,  91431,  91543,  92579,  157753,  192666,  319100,  399967
hsa-miR-200b	miRBase	637	-0.045215471386304995	0.7550310274242953	0.22388781860742712	0.768629320608911	down	727,  744,  1429,  3713,  4117,  4238,  4692,  4908,  4982,  5334,  5521,  6296,  6857,  7270,  7596,  8914,  9712,  9897,  10363,  10876,  10934,  25791,  29103,  51504,  55094,  55601,  57062,  80255,  83445,  115330,  122011,  129401,  140890,  222826,  339976
Muromonab	Drug Bank	11	0.23091069732799782	4.199726859099831	0.2242337591684616	0.7727396338244146	up	715
hsa-miR-34c	miRBase	671	-0.043951494467138356	0.7609852425778415	0.22504699924872262	0.768629320608911	down	258,  486,  1081,  1187,  1420,  2242,  2835,  2845,  2971,  3346,  3671,  4117,  4356,  5055,  5333,  5436,  5449,  5917,  6618,  6700,  9134,  9409,  9427,  9581,  9897,  10149,  10317,  10566,  23373,  23408,  51548,  51693,  54752,  54910,  55425,  55716,  55827,  63827,  79648,  79774,  79906,  135927,  140881,  148870,  149647,  154075,  165904,  222826
hsa-miR-301	miRBase	549	-0.04850298744810756	0.7397617836523368	0.2258196904774956	0.768629320608911	down	686,  727,  1293,  1650,  1733,  2813,  3003,  4114,  4319,  4908,  5693,  6718,  6779,  9897,  9918,  9968,  10443,  11104,  25959,  26260,  51106,  51548,  51601,  55425,  64598,  79002,  79020,  79753,  79971,  84930,  148581,  154075,  196472,  220042,  221395,  353140
Daclizumab	Drug Bank	11	0.22977186093643184	4.17010855466269	0.22720606573654392	0.7727396338244146	up	715
hsa-miR-199a*	miRBase	497	0.04682341069859582	1.3377500657022081	0.22751189783368655	0.768629320608911	up	611,  722,  744,  1198,  1803,  2187,  2661,  2876,  3053,  3164,  3283,  3346,  3713,  4168,  4312,  5169,  5436,  5624,  5876,  6582,  6894,  7050,  8237,  8326,  8747,  8777,  9370,  9581,  10579,  11045,  23385,  23562,  26260,  27248,  27334,  27440,  51705,  55094,  55716,  55867,  57047,  63895,  64232,  84220,  90362,  92106,  220042,  286464
hsa-miR-181c	miRBase	659	0.04113343030856535	1.2912724778363385	0.2276614109689458	0.768629320608911	up	161,  339,  623,  1187,  1232,  1293,  1974,  2845,  3003,  3283,  3851,  4224,  4319,  4356,  4982,  5001,  5624,  5688,  6519,  6582,  6696,  6756,  6857,  7045,  7103,  7270,  7368,  7388,  7869,  8241,  8914,  9465,  9581,  9828,  9897,  9968,  10317,  10498,  23632,  25788,  25791,  25852,  26037,  26260,  26290,  54910,  54952,  55156,  79648,  83998,  84707,  84946,  90957,  122769,  130752,  154075,  163479,  165904,  196472,  280658,  339896,  339976,  342926
mmu-miR-547	miRBase	509	-0.05009141201870947	0.7324951972315595	0.22843431207631992	0.768629320608911	down	831,  1301,  2191,  2243,  2494,  2774,  3445,  3467,  3744,  3950,  5286,  5554,  5624,  5693,  6407,  6718,  6756,  6940,  7388,  8737,  8747,  8842,  9079,  10579,  10771,  11093,  11318,  51454,  79815,  84693,  85397,  90634,  148979,  151887,  158521,  280658
hsa-miR-570	miRBase	477	-0.05167396605457008	0.7253264512249488	0.2292016456509863	0.768629320608911	down	744,  3346,  3671,  4114,  4908,  5286,  7141,  7270,  7363,  8241,  8521,  9270,  9400,  9897,  10157,  10579,  10720,  22807,  23582,  27097,  54952,  57094,  79739,  80201,  84707,  84795,  85438,  90957,  146456,  168850,  353140,  353145
hsa-miR-106b	miRBase	351	-0.06028341671194418	0.6875382533873713	0.23034549175088054	0.768629320608911	down	515,  1314,  1369,  1650,  1716,  3292,  3439,  3447,  3906,  4815,  5148,  5573,  6165,  8431,  9409,  9918,  25959,  26260,  51561,  64425,  84765,  129401,  131831,  136263,  220042
hsa-miR-345	miRBase	480	-0.05135310045352207	0.7267742343083899	0.23056451831202018	0.768629320608911	down	585,  623,  680,  683,  831,  1293,  2196,  3884,  5068,  5475,  6094,  6123,  6700,  8614,  9099,  10911,  23408,  26133,  53358,  55662,  83723,  83733,  84929,  84930,  129401,  129807,  130120,  135927,  145501,  148870,  152206,  165904,  196472,  200909,  283234
hsa-miR-452	miRBase	565	0.04375952318048624	1.3125191254390276	0.23176727384629853	0.768629320608911	up	326,  652,  1081,  1406,  1999,  2036,  2242,  2845,  3445,  3446,  3713,  3769,  3884,  3918,  4225,  4752,  5001,  5055,  5286,  6756,  7363,  9427,  9896,  10283,  10566,  10842,  10993,  23165,  25788,  29765,  50700,  51430,  54856,  56914,  64175,  84693,  84734,  84946,  116441,  140890,  146802,  199974,  200909,  220042,  280658,  353288,  388646
hsa-miR-621	miRBase	499	-0.04979174631923279	0.7338605976152617	0.23560478190751047	0.7724351183899615	down	722,  1420,  1999,  2853,  2859,  3158,  3596,  3777,  4752,  6627,  7753,  9153,  9427,  9581,  9837,  10566,  10842,  10979,  11031,  25789,  51693,  79906,  79921,  83998,  84102,  84279,  85438,  90523,  115286,  115330,  148870,  163479,  374955
L-Proline	Drug Bank	20	-0.28237569776774374	0.17293243703307046	0.23673955301551539	0.7727396338244146	down	64175
mmu-miR-764-3p	miRBase	436	-0.05317112036815082	0.7186091471611842	0.23682865460879524	0.7724351183899615	down	727,  939,  1118,  1298,  2242,  4224,  4477,  4656,  5118,  5222,  5436,  6403,  6768,  7053,  7106,  8943,  10880,  11012,  24148,  25789,  27237,  29798,  51548,  51666,  56942,  63827,  64175,  64943,  79089,  79092,  81501,  84891
Ziprasidone	Drug Bank	10	-0.4499069772449254	0.06105406204208594	0.23719388596588514	0.7727396338244146	down	
mmu-miR-465	miRBase	470	0.04708337644211306	1.3399130617114017	0.23730798141898182	0.7724351183899615	up	258,  417,  570,  680,  825,  911,  963,  1081,  1670,  2191,  2494,  2661,  2694,  2845,  2984,  3003,  3346,  4114,  4703,  5055,  5436,  5774,  5784,  6360,  6407,  6627,  6779,  7103,  7388,  8600,  9044,  9068,  9194,  9897,  10362,  10579,  11104,  23165,  27237,  50939,  51454,  54856,  56914,  83445,  84707,  91431,  134553,  149647,  155465,  166378,  202865,  219844,  283316
hsa-let-7a	miRBase	758	0.037753184634579835	1.2644297714222572	0.2383458836102174	0.7724351183899615	up	52,  56,  339,  356,  417,  486,  710,  825,  952,  1081,  1118,  1414,  2876,  3283,  3446,  3596,  3623,  3671,  3713,  3884,  3990,  4319,  4752,  4815,  4908,  5225,  5333,  5436,  6165,  6354,  6360,  6554,  6779,  7596,  7775,  8106,  8743,  9971,  10407,  10626,  10720,  10771,  22807,  23165,  23408,  23539,  23646,  26260,  51666,  54910,  55340,  55716,  56676,  63895,  79648,  79906,  79971,  83733,  84220,  84916,  89845,  90139,  90957,  90990,  115352,  122769,  130120,  135927,  146456,  154075,  163778,  171558,  256369,  280658,  338323,  353140
hsa-miR-636	miRBase	415	-0.0541953658853794	0.7140495225541705	0.2395473278038861	0.7724351183899615	down	312,  486,  611,  710,  1650,  2835,  2859,  3053,  3195,  3293,  4224,  5624,  6779,  7169,  7869,  8326,  9427,  10363,  10469,  23373,  51106,  53358,  121355,  125875,  129807,  155465,  246329,  353132
Trastuzumab	Drug Bank	12	0.21757148401092435	3.8656177709838198	0.24019114996619276	0.7727396338244146	up	715
hsa-miR-150	miRBase	454	-0.051500287920024396	0.7261097488416651	0.24194454654215028	0.7724351183899615	down	683,  831,  1650,  1856,  1944,  2173,  2811,  3292,  3428,  3671,  3784,  6094,  6618,  7596,  8625,  11318,  23408,  24137,  26260,  27097,  51493,  57468,  60313,  64132,  83723,  90362,  124912,  129807,  163479,  196472,  205147,  283234,  286464,  349136,  375307
hsa-miR-632	miRBase	489	0.04577799309561748	1.3290870615089165	0.2421261699893576	0.7724351183899615	up	1187,  1198,  1440,  1473,  1856,  1999,  2036,  2971,  3293,  3671,  5376,  6285,  6364,  7169,  9427,  9633,  9785,  10149,  10498,  10507,  10803,  23373,  23632,  25791,  27248,  29798,  54600,  55055,  56654,  63895,  78987,  79573,  84929,  124093,  135927,  146802,  148738,  171558,  202865,  246329,  374955,  389376
hsa-miR-376a*	miRBase	427	0.04838835550772966	1.3508238505815715	0.24559663478046845	0.7778346633162626	up	339,  722,  2243,  2796,  3626,  4281,  4815,  5342,  5897,  6554,  6627,  6696,  7596,  7775,  10720,  11318,  25790,  25791,  26287,  51106,  51284,  51561,  51705,  54726,  80896,  84936,  90523,  122664,  128346,  130752,  140890,  154075,  164237
Natalizumab	Drug Bank	11	0.222600122256653	3.9883297031290135	0.2463763479477242	0.7727396338244146	up	715
hsa-miR-801	miRBase	490	-0.04896782499352432	0.7376278559699802	0.2472875292008391	0.7778346633162626	down	312,  667,  831,  2036,  2444,  3158,  3292,  3346,  3751,  3918,  4133,  5047,  5068,  5774,  6554,  6779,  7541,  7869,  9038,  9452,  9675,  10363,  10507,  11318,  24137,  26260,  55303,  56676,  60313,  64175,  64579,  79774,  84666,  84936,  115294,  126969,  140880,  149563,  286343,  319101
hsa-miR-490	miRBase	398	0.04967192995957359	1.361642345538935	0.24871049849490517	0.7778346633162626	up	585,  1270,  2788,  4168,  4815,  5475,  5876,  6094,  7053,  8483,  8634,  8743,  9409,  9427,  10478,  11045,  23305,  24137,  27097,  29888,  55662,  56547,  56942,  64425,  79442,  79648,  83998,  84734,  135927,  144501,  161003,  202865,  220082,  283234,  286464,  342510,  353345
hsa-miR-140	miRBase	541	0.04307864152364415	1.3069770490721047	0.24911910852377744	0.7778346633162626	up	312,  710,  952,  963,  2000,  2242,  2444,  2694,  3283,  3851,  4225,  5365,  5449,  5475,  5705,  6094,  6296,  8600,  8677,  9918,  10157,  10478,  23385,  23408,  25852,  50700,  51106,  55743,  55998,  56287,  57047,  60313,  64902,  84102,  89845,  90506,  126969,  130752,  136263,  146802,  154075,  157753,  161003,  220042,  256369,  349136,  353140
mmu-miR-540	miRBase	576	0.04138900925846818	1.2933250652818773	0.25462465541656354	0.7877406656510277	up	686,  866,  3884,  4133,  4477,  4692,  4815,  5222,  5897,  8747,  9270,  9828,  10407,  11045,  11093,  23539,  23632,  25788,  27440,  49860,  51548,  51666,  79092,  79971,  84279,  84795,  84891,  89845,  90506,  112744,  124912,  129807,  135927,  146779,  199974,  353140,  353145
mmu-miR-297	miRBase	527	0.043084808973163635	1.307027144216681	0.25497568394155923	0.7877406656510277	up	486,  949,  2813,  2939,  3164,  3428,  3624,  3744,  3769,  4908,  4921,  5055,  5286,  5354,  5375,  7270,  8237,  9044,  9194,  9635,  10350,  10579,  10771,  25852,  50700,  51666,  51705,  54726,  55601,  56955,  79149,  79739,  79815,  79971,  81501,  81855,  83445,  84795,  114571,  126969,  157807,  202865,  205147,  220042
rno-miR-336	miRBase	504	-0.04694512821605365	0.7469585574823334	0.2600504238849501	0.7946133136530379	down	495,  963,  2207,  2876,  4238,  4692,  5232,  8647,  8722,  8914,  8942,  11318,  24148,  25791,  51263,  51548,  54910,  55285,  55716,  56477,  63827,  64132,  64902,  79089,  84271,  84734,  89886,  90957,  113828,  117286,  124923,  129807,  147179,  246329
mmu-miR-468	miRBase	425	0.04703398151460618	1.3395018115667232	0.2606937868800372	0.7946133136530379	up	72,  225,  683,  790,  825,  2845,  2939,  3283,  4815,  5078,  5688,  6670,  6756,  7050,  7103,  7200,  7276,  7596,  8237,  9270,  9633,  10443,  10505,  10738,  56287,  79648,  79701,  79971,  80255,  84279,  130752,  140628,  140881,  149708,  196472
hsa-miR-650	miRBase	539	0.042055572269563544	1.2986936829779165	0.26178940842244897	0.7946133136530379	up	486,  722,  790,  949,  1118,  1415,  2052,  2187,  2243,  2859,  3283,  3292,  3792,  3851,  4007,  4656,  4815,  5047,  5148,  5153,  5333,  5436,  6768,  7392,  10407,  10876,  23165,  23385,  23539,  26133,  26260,  26515,  51693,  55867,  63827,  79906,  81501,  84707,  84795,  92579,  115352,  121355,  124093,  154075,  166378,  220042,  221223,  245938,  283234
Vitamin C	Drug Bank	18	-0.2809856237556394	0.17443283119981018	0.26332730918030434	0.7727396338244146	down	54583,  64175
hsa-miR-520h	miRBase	472	-0.048144089205902005	0.7414135985834991	0.26364965878716234	0.7946133136530379	down	356,  652,  722,  1081,  1650,  2191,  3292,  3906,  3950,  5925,  8600,  8942,  9918,  10979,  27097,  27440,  51548,  55601,  55897,  64425,  79020,  79089,  79092,  80255,  84946,  85438,  117608,  127495,  146802,  220042,  342926
mmu-miR-344	miRBase	466	0.044672541763508176	1.3199875963117425	0.2651280404145136	0.7946133136530379	up	279,  585,  710,  1109,  2331,  3346,  3851,  3990,  5148,  6360,  7053,  7141,  7200,  7775,  8318,  9270,  9283,  9313,  9332,  9427,  9622,  9897,  9971,  10317,  10362,  10469,  23562,  24137,  25960,  27334,  51561,  54600,  54752,  80008,  84279,  84292,  84679,  90523,  90990,  115294,  128346,  131831,  148738,  164237
Efalizumab	Drug Bank	10	0.22246424771785214	3.9849633510583513	0.26886518090004924	0.7727396338244146	up	715
hsa-miR-186	miRBase	449	0.04501537746793916	1.3228029461967312	0.269863680070245	0.7946133136530379	up	759,  1081,  1588,  2243,  2939,  3273,  3293,  3567,  3586,  4225,  4319,  4622,  5001,  5354,  6894,  8600,  9325,  10407,  11012,  11104,  27097,  51504,  51548,  55285,  55303,  55425,  60313,  64132,  65989,  79774,  79949,  79971,  85438,  90957,  115294,  127495,  129401,  139596,  154075,  220042,  221223
Norepinephrine	Drug Bank	11	-0.381373045792357	0.0934728724601	0.27035309998963425	0.7727396338244146	down	
hsa-miR-520b	miRBase	661	-0.04005713876477573	0.7796272025752229	0.2707811740844875	0.7946133136530379	down	356,  416,  722,  727,  1081,  1650,  2835,  3292,  3293,  3851,  4117,  4238,  5521,  5774,  6519,  8431,  8483,  8521,  9918,  10283,  27334,  27440,  29765,  55340,  55998,  57179,  63827,  63895,  64425,  79089,  79774,  80255,  81558,  84071,  84648,  84946,  115294,  116986,  127495,  129807,  145501,  146802,  163479,  220042,  286006,  353145
Immune globulin	Drug Bank	10	0.22156974872366053	3.9628725542485537	0.2713467302108707	0.7727396338244146	up	715
hsa-miR-615	miRBase	486	-0.04651726216868255	0.7489473780635678	0.2726795082790276	0.7946133136530379	down	161,  183,  495,  939,  1236,  1944,  2173,  2984,  3046,  3164,  3918,  4007,  4815,  4921,  6150,  6285,  6540,  6768,  8241,  8722,  9409,  25791,  27440,  54910,  55094,  55716,  63827,  79089,  83715,  123904,  124912,  126393,  129807,  135927,  205147,  283234,  346673,  375307,  386681
hsa-miR-188	miRBase	505	0.04231917688161734	1.300822945736367	0.27357244898843974	0.7946133136530379	up	356,  667,  727,  939,  1311,  1562,  1803,  2661,  2835,  3713,  3744,  3792,  3950,  4312,  4656,  4991,  5475,  5959,  6094,  6407,  7053,  7103,  10362,  10407,  10847,  11045,  23165,  23646,  50700,  51548,  55897,  57047,  63827,  79089,  79971,  83445,  85438,  89886,  91977,  129804,  165530,  199974,  200634,  286006,  286464,  319101,  339896,  340596
hsa-miR-15b	miRBase	592	-0.04203478677581937	0.770103986143775	0.2738490497654034	0.7946133136530379	down	683,  710,  1415,  1974,  2242,  2661,  2876,  3164,  3283,  3346,  3671,  5055,  5333,  6627,  6894,  7169,  7775,  7869,  8732,  8942,  9785,  10157,  10469,  11138,  23632,  25790,  25960,  51703,  55340,  55716,  55743,  56923,  57003,  79092,  79149,  79739,  84102,  85417,  90362,  129401,  154075,  160298,  220082,  319101,  349236,  374955
Ethylene Glycol	Drug Bank	17	0.1794229259184443	3.04969982717202	0.2739177529192607	0.7727396338244146	up	759,  1118
hsa-miR-29b	miRBase	641	-0.04039422253412407	0.7779957150318664	0.2739270330991868	0.7946133136530379	down	416,  1109,  1293,  1297,  1301,  1406,  1436,  1946,  3158,  3906,  4238,  5159,  5376,  5436,  5475,  6041,  7103,  8722,  8840,  8842,  8914,  10626,  10979,  11012,  11031,  23279,  23582,  25852,  26290,  29888,  51442,  51561,  54600,  54726,  56955,  57179,  64175,  78987,  79092,  79753,  83723,  84279,  90523,  115330,  116441,  253982,  342574
hsa-miR-581	miRBase	489	0.04283661206792714	1.3050126787781975	0.2749208403307129	0.7946133136530379	up	312,  1562,  1580,  3273,  4477,  5001,  5365,  5475,  5917,  6296,  7103,  8483,  10157,  10579,  11081,  22901,  23539,  23562,  27237,  50700,  50836,  55205,  64175,  64425,  79020,  79089,  79648,  84102,  84310,  84648,  84795,  84946,  90523,  117286,  124912,  125875,  126969,  134864,  192666,  319100,  319101,  347732,  353132,  353145
Azathioprine	Drug Bank	11	-0.376121246628254	0.0965739594240032	0.275195728093196	0.7727396338244146	down	
Mercaptopurine	Drug Bank	11	-0.376121246628254	0.0965739594240032	0.275195728093196	0.7727396338244146	down	
mmu-miR-464	miRBase	552	0.04030879341904364	1.2846718987335386	0.27736979700186015	0.7946133136530379	up	611,  672,  1198,  2774,  2793,  2853,  3003,  3567,  4007,  4114,  5005,  5148,  5449,  5475,  6519,  6857,  7169,  8483,  8743,  9113,  9283,  9785,  10478,  10738,  11012,  23408,  23562,  25852,  26133,  26287,  51442,  54726,  56923,  57062,  64222,  64714,  78987,  84930,  89886,  128346,  136263,  202865,  222826,  253982,  340596
Cetuximab	Drug Bank	11	0.2103569015064383	3.6961276985678966	0.28082920419799157	0.7727396338244146	up	715
mmu-miR-699	miRBase	574	-0.04197563606869587	0.7703871272237545	0.2816384555871731	0.7946133136530379	down	486,  866,  1081,  1415,  1436,  1944,  2242,  2835,  2859,  2971,  3195,  3283,  3346,  5055,  5298,  6618,  6700,  7392,  9427,  9897,  10362,  10566,  10647,  23373,  51548,  54752,  55662,  55716,  60343,  63827,  79774,  79906,  80201,  84310,  84916,  148870,  154075,  165904
hsa-miR-518a	miRBase	622	-0.039825595202071414	0.7807498566165811	0.287539276613141	0.7946133136530379	down	183,  258,  407,  486,  672,  710,  722,  2242,  2267,  2813,  2939,  3292,  3884,  4312,  5159,  5365,  5475,  5521,  5876,  8842,  8942,  10876,  11093,  23673,  25788,  25959,  29765,  55080,  55289,  55998,  56942,  64902,  79084,  79092,  83723,  84648,  89886,  90957,  165918,  280658,  353145,  375307
hsa-miR-596	miRBase	446	-0.04700669135240434	0.7466728326971757	0.28787892381459107	0.7946133136530379	down	667,  949,  1650,  1999,  2242,  2661,  3467,  4007,  7169,  7869,  8237,  9427,  10363,  10993,  11093,  23373,  23646,  26040,  51693,  55716,  55998,  60343,  78987,  80201,  124093,  124912,  140628,  283234,  349136,  389376
hsa-miR-92	miRBase	399	-0.04964855952442624	0.7345139139655927	0.28869651784782735	0.7946133136530379	down	356,  759,  1198,  3381,  3439,  3447,  4319,  5365,  6700,  7050,  7053,  9828,  10579,  55285,  55425,  55716,  57716,  60313,  64132,  79020,  79648,  84071,  84676,  85438,  90362,  221223,  375307
mmu-miR-683	miRBase	442	-0.04710511225791003	0.7462162718742974	0.28902013406326504	0.7946133136530379	down	495,  1118,  1232,  1856,  2187,  2444,  3445,  3990,  4224,  4752,  5365,  7141,  8260,  8416,  9633,  9785,  10407,  10469,  10771,  10993,  23408,  27258,  51703,  54726,  57062,  84071,  84279,  90990,  123904,  124912,  135927,  165530,  200634,  283234
hsa-miR-504	miRBase	389	-0.05018846325887821	0.732053536634812	0.2896646740232997	0.7946133136530379	down	1311,  1506,  2853,  2859,  3293,  5365,  5624,  8326,  9099,  9400,  9427,  10407,  10738,  23385,  23539,  24148,  25789,  26164,  54752,  79228,  83723,  83733,  84279,  84292,  84666,  129807,  148738
hsa-miR-342	miRBase	443	-0.046959304450073576	0.7468927535272638	0.289927597894308	0.7946133136530379	down	326,  831,  1187,  4146,  4692,  4752,  5050,  5068,  5244,  7106,  8260,  8600,  9283,  9414,  10993,  11318,  26133,  29855,  51666,  54910,  55897,  57716,  79774,  134553,  163778,  171558,  196477,  220296
hsa-miR-598	miRBase	467	0.042459347296983176	1.3019565917561096	0.2899490157580877	0.7946133136530379	up	301,  667,  939,  952,  1109,  2691,  2796,  2835,  4146,  4212,  4692,  4982,  5047,  6354,  6622,  6700,  7141,  7541,  8326,  8707,  9409,  10283,  10566,  27134,  51106,  55867,  55998,  63827,  79648,  79774,  92106,  114771,  115294,  140628,  166336,  282617,  284366,  407977
hsa-miR-498	miRBase	509	0.040741723441162316	1.2881329500467624	0.29067940813852017	0.7946133136530379	up	667,  722,  727,  1187,  1358,  1944,  1999,  2173,  2984,  3164,  4007,  5005,  5688,  5917,  6519,  7596,  8431,  9414,  9581,  10478,  10798,  10911,  11104,  23408,  23582,  51666,  79868,  79906,  79959,  93611,  115294,  124912,  128346,  129804,  129807,  148979,  154075,  205147,  221223,  283294,  283450,  407977
hsa-miR-205	miRBase	475	-0.04519458777925256	0.7551290243024908	0.29137412098675286	0.7946133136530379	down	727,  1198,  1236,  1999,  2444,  3043,  3293,  3567,  3713,  3950,  4114,  4843,  7050,  8722,  9427,  9934,  10283,  10720,  11318,  23646,  24137,  26287,  27134,  27440,  54910,  55285,  56547,  79701,  84071,  90362,  148738,  165530,  196472,  283234,  283294,  319100,  337977,  339976
mmu-miR-687	miRBase	437	0.043656304436959906	1.311677461596402	0.2914292671392224	0.7946133136530379	up	683,  728,  1301,  1440,  1571,  2661,  2859,  3346,  3671,  4281,  5148,  5314,  6779,  7050,  7869,  9785,  10847,  25790,  29798,  55466,  55796,  63827,  79005,  79149,  81501,  83723,  84102,  84648,  124093,  129807,  146862,  148738,  148979,  222826,  353145
Urokinase	Drug Bank	11	0.20651307263126686	3.6088812223433235	0.29207013472040805	0.7727396338244146	up	5055,  6768
hsa-miR-302b*	miRBase	521	0.04007985645067223	1.2828454268626286	0.2934809798853443	0.7946133136530379	up	56,  312,  495,  667,  727,  831,  1232,  1270,  1583,  1646,  1733,  2207,  2444,  2845,  3003,  4114,  4224,  4908,  5624,  6360,  6894,  7638,  8942,  10363,  10407,  23632,  51454,  55285,  57062,  57835,  63895,  64232,  84071,  84295,  84679,  84693,  117608,  122769,  137735,  146802,  196477,  220042,  221395,  256369,  319101
L-Cysteine	Drug Bank	13	-0.31890396801798293	0.13781222865812734	0.29431887980140753	0.7727396338244146	down	
mmu-miR-708	miRBase	481	0.041457513874386856	1.293875788930737	0.29504998787334435	0.7946133136530379	up	52,  56,  710,  740,  759,  831,  939,  1081,  1109,  1297,  2187,  2207,  3769,  3792,  5449,  5876,  6696,  7050,  8942,  9283,  9350,  9971,  10283,  10363,  10771,  11081,  23632,  26515,  51263,  51442,  63895,  64132,  79753,  79774,  83445,  84102,  84220,  84734,  84946,  122769,  124912,  140890,  154075,  155465,  283234
